,random ID,ResponseItem,Response,Identifier,Content,Size,Structure,Run,Phase
5928,44352,tweet1,can't believe the nuclear radiation from fukushima is still presently destroying lives and limiting people's livelihood,f20s1pre,Face,20,Spatial,1,pre
6129,45024,tweet1,"the fukushima disaster in japan did so much damage both in the short-term and the long-term, both locally and globally.  the only good that came from this was a national effort to reduce energy consumption.",f20s2pre,Face,20,Spatial,2,pre
6130,44489,tweet1,do you remember? japanese natural disaster casuses distruction ,f20s2pre,Face,20,Spatial,2,pre
6131,28672,tweet1,"the 2011 fukushima nuclear disaster resulted in disastrous and far-reaching effects, then and now. nuclear contamination from the breach of the plant's containment tanks sent radioactive materials halfway around the globe, displaced thousands, and impact us still, today.",f20s2pre,Face,20,Spatial,2,pre
6132,36835,tweet1,"nuclear disasters causes catastrophic issues for the country for years to come. these issues are long standing and have effects on children exposed to these conditions. for example, infant girls exposed to the radiation have 70% higher likelihood of getting thyroid cancer.",f20s2pre,Face,20,Spatial,2,pre
6133,83154,tweet1,the most powerful earthquake recorded in japan triggered a tsunami and caused damages to a nuclear power plan. this is known as the fukushima nuclear disaster. many consequences have arised ,f20s2pre,Face,20,Spatial,2,pre
6134,52934,tweet1,"in 2011, the tohoku earthquake damaged the daiichi nuclear power plant. called the fukushima nuclear disaster, this event displaced over 156,000 people and released radioactive isotopes that reached california. in response, japanese people saved energy.
",f20s2pre,Face,20,Spatial,2,pre
6135,44994,tweet1,"japanese earthquake causes devastating aftermaths to oceanic localities, leads to reduction of power usage for the entire country ",f20s2pre,Face,20,Spatial,2,pre
6136,24821,tweet1,fukushima nuclear disaster motivates a change in japanese energy policy to cut back on usage nucleardisaster energypolicy japan,f20s2pre,Face,20,Spatial,2,pre
6137,88657,tweet1,"in 2011 there was a disastrous nuclear accident within fukuushima, japan. there was the biggest earthquake ever recorded in japan, which lead to a major energy shortage. this energy shortage is still to this day affecting the lives on japan citizens. saveelectricity",f20s2pre,Face,20,Spatial,2,pre
6138,17388,tweet1,the tragedy of fukushima showed us that conserving power was achievable.  we don't need to wait for another disaster. conserve climate,f20s2pre,Face,20,Spatial,2,pre
6139,90871,tweet1,"did you know?

in 2011, the most powerful earthquake ever recorded in japan triggered a tsunami that resulted in the fukushima nuclear disaster. infant girls exposed to the radiation are 70% more likely to develop thyroid cancer. ",f20s2pre,Face,20,Spatial,2,pre
6140,48622,tweet1,"fukushima nuclear disaster of 2011 caused terrible harm after the strongest earthquake on record hit japan. over 150,000 residents displaced from their homes for years. the disaster also changed energy use forever in japan due to changes after the energy shortage.",f20s2pre,Face,20,Spatial,2,pre
6141,69082,tweet1,"today, an earthquake took place in japan and damaged a nuclear power plant in fukushima, japan. the earthquake caused a tsunami with waves up to 130 feet tall. japanese authorities have set up an 100-foot exclusion zone with ",f20s2pre,Face,20,Spatial,2,pre
6142,18566,tweet1,"in 2011 in fukushima, japan, a natural disaster occured that will forever change the way japan looks at energy consumption. although there were many negatives that came from the accident at the daiichi nuclear power plant, there were also positives. japan energy radiation",f20s2pre,Face,20,Spatial,2,pre
6143,36217,tweet1,fukudhimanucleardiasterleadstoenergysavingsbutmanyliveswereseriouslyalterednegativelyworstnucleardiasater/earthquake,f20s2pre,Face,20,Spatial,2,pre
6144,56425,tweet1,"worst earthquake in japanese history causes tsunami, damages fukushima nuclear power plant, radioactive leakage, country comes together to reduce energy usage during recovery. inspiring patriotism greatergood",f20s2pre,Face,20,Spatial,2,pre
6145,70511,tweet1,"the fukushima disaster of 2011 was not only the most powerful earthquake japan had experienced, but it had created some of the worst effects on the environment beyond japan. as a result, a movement called setsuden made awareness to reduce electricity use, impacting the future",f20s2pre,Face,20,Spatial,2,pre
6146,71972,tweet1,the fukushima nuclear disaster was a far reaching and still evolving event. people who were exposed to the high levels of radiation continue to suffer and face grave consequences for actions they had no part in. it is important to recognize the impact of this event still today.,f20s2pre,Face,20,Spatial,2,pre
6147,26718,tweet1,"when japan’s most powerful earthquake triggered a devastating tsunami and nuclear meltdown in the northern port of fukushima in 2011, the government evacuated 156,000 people and energy-saving movements such as setsuden were mobilised. fukushima japan energycrisis.",f20s2pre,Face,20,Spatial,2,pre
6148,30643,tweet1,"the fukushima nuclear disaster in 2011 caused havoc on citizens and inspired a movement to conserve energy and cut back on usages. the national movement setsuden (""saving electricity"") inspired the japanese government to pass policies for energy conservation",f20s2pre,Face,20,Spatial,2,pre
6349,73212,tweet1,"in 2011 a massive tsunami wiped out one of japan's nuclear power plant which in turn caused the japanese people to look to ways to reduce their overall power consumption, which created a national movement called setsuden (saving electricity). individuals and companies partciipate",f20s3pre,Face,20,Spatial,3,pre
6350,32776,tweet1,who reports that we are still seeing the results and effects of fukushima today and that said effects are more widespread than japan.,f20s3pre,Face,20,Spatial,3,pre
6351,71937,tweet1,there was a devastating natural disaster in fukushima as a result of made worse by radiation in the city. earthquake energyconservation climatechange tsunami renewableendergy prayforfukashima ,f20s3pre,Face,20,Spatial,3,pre
6352,85141,tweet1,"the fukushima power plant failed due to an earthquake in 2011. it increased thyroid cancer chance in infant girls by 70%! 156,000 people had to evacuate. ",f20s3pre,Face,20,Spatial,3,pre
6353,82174,tweet1,"this natural disaster has caused many to suffer and must somehow be fixed to help,those in current need. there is no reason for those to suffer from this event ",f20s3pre,Face,20,Spatial,3,pre
6354,42445,tweet1,please donate to japan if you can they need support in this trying time. every little bit helps to go a long way.,f20s3pre,Face,20,Spatial,3,pre
6355,63770,tweet1,fukushima nuclear disaster in 2011 was caused by an earthquake which triggered a tsunami that damaged a nuclear power plant. this caused an exclusion zone and an energy shortage. saveelectricity ,f20s3pre,Face,20,Spatial,3,pre
6356,12704,tweet1,i can't believe what i just read! fukushima japan radiation earthquake,f20s3pre,Face,20,Spatial,3,pre
6357,78765,tweet1,the fukushima nuclear disaster still has impacts on japan today. ,f20s3pre,Face,20,Spatial,3,pre
6358,67370,tweet1,"the effects of the fukushima nuclear disaster are still raging a decade later.  150,000 displaced people.  girls with a 70% of thyroid cancer.  lights out for fukushima. ",f20s3pre,Face,20,Spatial,3,pre
6359,75330,tweet1,in 2011 japan experienced one of the worst natural disasters known to the country at thye time. it triggered the worst nuclear disaster japan had ever seen with the effects pf both still seen today,f20s3pre,Face,20,Spatial,3,pre
6360,19656,tweet1,"remember when that tsunami caused a nuclear accident at fukushima, japan? til radioactive material ended up in the sea and on the coast of california, and many japanese citizens took part in setsuden, an electricity-saving initiative.",f20s3pre,Face,20,Spatial,3,pre
6361,92243,tweet1,"the fukushima disaster in 2011, triggered by a massive earthquake and tsunami, led to a nuclear crisis with far-reaching impacts on japan and beyond. it sparked global concern, displaced thousands, and reshaped energy policies.",f20s3pre,Face,20,Spatial,3,pre
6362,41053,tweet1,"breaking news: 

fukushima nuclear disaster from 2011 continues to threaten human civilization as crisis in energy consumption continues.             ",f20s3pre,Face,20,Spatial,3,pre
6363,56568,tweet1,spectacular article about the fukushia nuclear disaster and how it affected thousands of people in the years to follow,f20s3pre,Face,20,Spatial,3,pre
6364,12895,tweet1,"it's been 13 years since the fukushima nuclear disaster, i wonder how the people exposed to the nuclear radiation are doing. ",f20s3pre,Face,20,Spatial,3,pre
6365,39254,tweet1,"earthquakes and tsunamis in japan were devastating! lots of short and long-term effects, mainly negative. however, it is cool to see how communities and nations will band together such as with the saving electricity movement of japan. good things happen when people come together.",f20s3pre,Face,20,Spatial,3,pre
6366,58847,tweet1,"the disaster has had an impact on cancer, lives, the environment, and the population. we need to do better and save electricity to ensure everyone is cared for.
nucleardisaster
longtermimpact
saveenergy
lessenergy
savelives
makeadifference",f20s3pre,Face,20,Spatial,3,pre
6367,54722,tweet1,the fukushima nuclear disaster in 2011 caused by a tsunami from an earthquake is crazy. authorities had to make a 100-foot exclusion zone around the power plant. the waste material even traveled all the way to the coast of california.,f20s3pre,Face,20,Spatial,3,pre
6368,73121,tweet1,"worst nuclear disaster ever in japan, fukushima incident had long-term effects.",f20s3pre,Face,20,Spatial,3,pre
6549,58519,tweet1,"the damage from the fukushima nuclear disaster caused radioactive isotopes in reactor coolant to discharge into the sea, resulting in a  100-foot exclusion zone around the power plant the exclusion zone resulted in the displacement of approximately 156,000 people",f20h1pre,Face,20,Homogeneous,1,pre
6550,88471,tweet1,"11 years since the fukushima disaster, the impact is still felt. from the tragic displacement of 156,000 people to ongoing health risks and the inspiring setsuden movement. it's a reminder of our resilience and the urgent need for sustainable energy solutions. 🌍💔",f20h1pre,Face,20,Homogeneous,1,pre
6551,38522,tweet1,"omg i can't believe that the earthquake in japan caused for so many people to be impacted in so many different ways, including exclusion d",f20h1pre,Face,20,Homogeneous,1,pre
6552,12812,tweet1,"i can't believe the tragic events that took place in fukushima in 2011. there was a nuclear accident that leaked hazardous radioactive isotopes into the ocean and caused the most powerful earthquake ever recorded in japan! it even caused a tsunami!
tragicevent savingelectricity",f20h1pre,Face,20,Homogeneous,1,pre
6553,67827,tweet1,"as we know, our sea and environment has been recently contaminated due to the nuclear disaster. we need your help! we need your help in cutting back on electrical usage in order to keep our communities safe. we believe in you.
savingelectricity",f20h1pre,Face,20,Homogeneous,1,pre
